sepal_length,sepal_width,petal_length,petal_width,species
0.1722151293431273,-2.119638918257053,0.11024514002729309,-0.2914262252133344,-0.025217208041960232
0.2925185211330622,-0.35413690158328937,0.5097860375730142,0.23712320188165698,-0.025217208041960232
-0.3089984378166145,-0.35413690158328937,-0.11806394428454743,0.10498584510790927,-0.025217208041960232
1.014338871872675,0.15029224603778665,0.3385542243391339,0.23712320188165698,-0.025217208041960232
-0.3089984378166145,-0.10192232777275136,0.3956314954170938,0.36926055865540497,-0.025217208041960232
-0.06839165423674362,-0.8585660492043643,0.16732241110525303,-0.2914262252133344,-0.025217208041960232
0.4128219129229982,-2.119638918257053,0.3956314954170938,0.36926055865540497,-0.025217208041960232
-0.3089984378166145,-1.3629951968254403,0.0531678689493329,-0.1592888684395864,-0.025217208041960232
0.051911737553192366,0.40250681984832465,0.5668633086509741,0.7656726289766486,-0.025217208041960232
0.2925185211330622,-0.6063514753938274,0.11024514002729309,0.10498584510790927,-0.025217208041960232
0.5331253047129331,-1.3629951968254403,0.6239405797289346,0.36926055865540497,-0.025217208041960232
0.2925185211330622,-0.6063514753938274,0.5097860375730142,-0.02715151166583871,-0.025217208041960232
0.6534286965028692,-0.35413690158328937,0.28147695326117345,0.10498584510790927,-0.025217208041960232
0.8940354800827389,-0.10192232777275136,0.3385542243391339,0.23712320188165698,-0.025217208041960232
1.13464226366261,-0.6063514753938274,0.5668633086509741,0.23712320188165698,-0.025217208041960232
1.014338871872675,-0.10192232777275136,0.6810178508068946,0.6335352722029006,-0.025217208041960232
0.1722151293431273,-0.35413690158328937,0.3956314954170938,0.36926055865540497,-0.025217208041960232
-0.18869504602667855,-1.1107806230149022,-0.17514121536250762,-0.2914262252133344,-0.025217208041960232
-0.42930182960654945,-1.6152097706359783,-0.0039094021286272965,-0.1592888684395864,-0.025217208041960232
-0.42930182960654945,-1.6152097706359783,-0.06098667320658724,-0.2914262252133344,-0.025217208041960232
-0.06839165423674362,-0.8585660492043643,0.0531678689493329,-0.02715151166583871,-0.025217208041960232
0.1722151293431273,-0.8585660492043643,0.7380951218848545,0.5013979154291529,-0.025217208041960232
-0.5496052213964844,-0.10192232777275136,0.3956314954170938,0.36926055865540497,-0.025217208041960232
0.1722151293431273,0.9069359674693995,0.3956314954170938,0.5013979154291529,-0.025217208041960232
1.014338871872675,0.15029224603778665,0.5097860375730142,0.36926055865540497,-0.025217208041960232
0.5331253047129331,-1.8674243444465164,0.3385542243391339,0.10498584510790927,-0.025217208041960232
-0.3089984378166145,-0.10192232777275136,0.16732241110525303,0.10498584510790927,-0.025217208041960232
-0.42930182960654945,-1.3629951968254403,0.11024514002729309,0.10498584510790927,-0.025217208041960232
-0.42930182960654945,-1.1107806230149022,0.3385542243391339,-0.02715151166583871,-0.025217208041960232
0.2925185211330622,-0.10192232777275136,0.45270876649505376,0.23712320188165698,-0.025217208041960232
-0.06839165423674362,-1.1107806230149022,0.11024514002729309,-0.02715151166583871,-0.025217208041960232
-1.030818788556226,-1.8674243444465164,-0.289295757518428,-0.2914262252133344,-0.025217208041960232
-0.3089984378166145,-0.8585660492043643,0.2243996821832135,0.10498584510790927,-0.025217208041960232
-0.18869504602667855,-0.10192232777275136,0.2243996821832135,-0.02715151166583871,-0.025217208041960232
-0.18869504602667855,-0.35413690158328937,0.2243996821832135,0.10498584510790927,-0.025217208041960232
0.4128219129229982,-0.35413690158328937,0.28147695326117345,0.10498584510790927,-0.025217208041960232
-0.9105153967662912,-1.3629951968254403,-0.4605275707523084,-0.1592888684395864,-0.025217208041960232
-0.18869504602667855,-0.6063514753938274,0.16732241110525303,0.10498584510790927,-0.025217208041960232
0.5331253047129331,0.6547213936588615,1.251790561586496,1.6906341263928837,1.2020202500000994
-0.06839165423674362,-0.8585660492043643,0.7380951218848545,0.8978099857503963,1.2020202500000994
1.4955524390324157,-0.10192232777275136,1.194713290508536,1.1620846992978924,1.2020202500000994
0.5331253047129331,-0.35413690158328937,1.0234814772746552,0.7656726289766486,1.2020202500000994
0.773732088292804,-0.10192232777275136,1.1376360194305757,1.2942220560716402,1.2020202500000994
2.0970693979820925,-0.10192232777275136,1.5942541880542567,1.1620846992978924,1.2020202500000994
-1.151122180346161,-1.3629951968254403,0.3956314954170938,0.6335352722029006,1.2020202500000994
1.7361592226122866,-0.35413690158328937,1.4230223748203763,0.7656726289766486,1.2020202500000994
1.014338871872675,-1.3629951968254403,1.1376360194305757,0.7656726289766486,1.2020202500000994
1.6158558308223516,1.4113651150904756,1.308867832664456,1.6906341263928837,1.2020202500000994
0.773732088292804,0.40250681984832465,0.7380951218848545,1.0299473425241443,1.2020202500000994
0.6534286965028692,-0.8585660492043643,0.8522496640407748,0.8978099857503963,1.2020202500000994
1.13464226366261,-0.10192232777275136,0.9664042061966953,1.1620846992978924,1.2020202500000994
-0.18869504602667855,-1.3629951968254403,0.6810178508068946,1.0299473425241443,1.2020202500000994
-0.06839165423674362,-0.6063514753938274,0.7380951218848545,1.5584967696191356,1.2020202500000994
0.6534286965028692,0.40250681984832465,0.8522496640407748,1.4263594128453876,1.2020202500000994
0.773732088292804,-0.10192232777275136,0.9664042061966953,0.7656726289766486,1.2020202500000994
2.2173727897720283,1.9157942627115505,1.651331459132217,1.2942220560716402,1.2020202500000994
2.2173727897720283,-1.1107806230149022,1.7654860012881375,1.4263594128453876,1.2020202500000994
0.1722151293431273,-2.119638918257053,0.6810178508068946,0.36926055865540497,1.2020202500000994
1.2549456554525458,0.40250681984832465,1.0805587483526156,1.4263594128453876,1.2020202500000994
-0.3089984378166145,-0.6063514753938274,0.6239405797289346,1.0299473425241443,1.2020202500000994
2.2173727897720283,-0.6063514753938274,1.651331459132217,1.0299473425241443,1.2020202500000994
0.5331253047129331,-0.8585660492043643,0.6239405797289346,0.7656726289766486,1.2020202500000994
1.014338871872675,0.6547213936588615,1.0805587483526156,1.1620846992978924,1.2020202500000994
1.6158558308223516,0.40250681984832465,1.251790561586496,0.7656726289766486,1.2020202500000994
0.4128219129229982,-0.6063514753938274,0.5668633086509741,0.7656726289766486,1.2020202500000994
0.2925185211330622,-0.10192232777275136,0.6239405797289346,0.7656726289766486,1.2020202500000994
0.6534286965028692,-0.6063514753938274,1.0234814772746552,1.1620846992978924,1.2020202500000994
1.6158558308223516,-0.10192232777275136,1.1376360194305757,0.5013979154291529,1.2020202500000994
1.8564626144022227,-0.6063514753938274,1.308867832664456,0.8978099857503963,1.2020202500000994
2.457979573351899,1.9157942627115505,1.4800996458983369,1.0299473425241443,1.2020202500000994
0.6534286965028692,-0.6063514753938274,1.0234814772746552,1.2942220560716402,1.2020202500000994
0.5331253047129331,-0.6063514753938274,0.7380951218848545,0.36926055865540497,1.2020202500000994
0.2925185211330622,-1.1107806230149022,1.0234814772746552,0.23712320188165698,1.2020202500000994
2.2173727897720283,-0.10192232777275136,1.308867832664456,1.4263594128453876,1.2020202500000994
0.5331253047129331,0.9069359674693995,1.0234814772746552,1.5584967696191356,1.2020202500000994
0.6534286965028692,0.15029224603778665,0.9664042061966953,0.7656726289766486,1.2020202500000994
0.1722151293431273,-0.10192232777275136,0.5668633086509741,0.7656726289766486,1.2020202500000994
1.2549456554525458,0.15029224603778665,0.9093269351187353,1.1620846992978924,1.2020202500000994
1.014338871872675,0.15029224603778665,1.0234814772746552,1.5584967696191356,1.2020202500000994
1.2549456554525458,0.15029224603778665,0.7380951218848545,1.4263594128453876,1.2020202500000994
-0.06839165423674362,-0.8585660492043643,0.7380951218848545,0.8978099857503963,1.2020202500000994
1.13464226366261,0.40250681984832465,1.194713290508536,1.4263594128453876,1.2020202500000994
1.014338871872675,0.6547213936588615,1.0805587483526156,1.6906341263928837,1.2020202500000994
1.014338871872675,-0.10192232777275136,0.795172392962815,1.4263594128453876,1.2020202500000994
0.5331253047129331,-1.3629951968254403,0.6810178508068946,0.8978099857503963,1.2020202500000994
0.773732088292804,-0.10192232777275136,0.795172392962815,1.0299473425241443,1.2020202500000994
0.4128219129229982,0.9069359674693995,0.9093269351187353,1.4263594128453876,1.2020202500000994
0.051911737553192366,-0.10192232777275136,0.7380951218848545,0.7656726289766486,1.2020202500000994
